episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
241,74.4300,9,5,0,5,1,1.0000,2,4,12.245211,134.997453
242,64.3000,20,5,0,5,1,1.0000,5,3,14.330600,178.231004
243,64.0800,14,5,0,5,1,1.0000,4,4,16.937755,134.812732
244,74.3800,14,5,0,5,1,1.0000,4,2,10.801015,155.422385
245,68.9000,20,5,0,5,1,1.0000,4,3,13.434240,141.348056
246,79.5100,13,5,0,5,1,1.0000,3,2,15.951318,140.592477
247,74.4700,11,5,0,5,1,1.0000,4,2,10.670078,110.023328
248,63.8900,17,5,0,5,1,1.0000,5,3,13.460954,120.904118
249,54.1700,21,5,0,5,1,1.0000,8,2,13.653358,83.921498
250,74.3500,15,5,0,5,1,1.0000,4,2,12.940513,116.867590
251,64.2400,22,5,0,5,1,1.0000,7,1,11.866389,109.826553
252,44.4900,17,5,0,5,1,1.0000,8,4,13.045863,126.636963
253,69.5000,10,5,0,5,1,1.0000,4,3,13.820528,124.792786
254,78.8300,19,5,0,5,1,1.0000,3,2,15.702550,130.675211
255,54.2700,21,5,0,5,1,1.0000,8,2,12.396619,157.886671
256,33.5500,35,4,1,5,1,0.8000,8,1,11.316220,139.682135
257,64.0000,20,5,0,5,1,1.0000,6,2,11.574661,139.114120
258,78.9200,16,5,0,5,1,1.0000,3,2,12.314043,122.386977
259,79.2000,20,5,0,5,1,1.0000,3,2,12.329565,148.605089
260,74.2500,15,5,0,5,1,1.0000,4,2,11.918662,145.612016
261,54.0600,28,4,1,5,1,0.8000,4,1,12.258092,191.081656
262,38.7700,41,5,0,5,1,1.0000,11,2,11.900061,104.447392
263,79.0500,15,5,0,5,1,1.0000,3,2,14.019328,123.267662
264,73.7000,30,5,0,5,1,1.0000,5,1,10.898074,94.297762
265,74.5200,16,5,0,5,1,1.0000,5,1,11.643940,115.524196
266,63.9900,17,5,0,5,1,1.0000,5,3,11.643688,111.255699
267,69.2600,18,5,0,5,1,1.0000,6,1,9.179526,82.897537
268,53.4700,31,5,0,5,1,1.0000,8,2,14.141190,171.068910
269,53.8100,23,5,0,5,1,1.0000,7,3,9.321850,134.770108
270,49.0400,22,5,0,5,1,1.0000,6,5,9.804455,108.724508
271,33.8200,26,5,0,5,1,1.0000,11,3,11.690543,103.667784
272,33.3400,42,5,0,5,1,1.0000,12,2,10.223118,92.702139
273,29.0500,25,4,1,5,1,0.8000,8,2,10.644558,86.939732
274,79.4100,13,5,0,5,1,1.0000,3,2,10.507055,135.220346
275,38.8800,24,5,0,5,1,1.0000,11,2,9.939159,110.279730
276,74.6400,12,5,0,5,1,1.0000,3,3,10.555805,106.709012
277,54.1500,25,5,0,5,1,1.0000,8,2,9.852183,145.899101
278,79.5000,10,5,0,5,1,1.0000,4,1,10.701259,169.574751
279,79.5100,13,5,0,5,1,1.0000,3,2,10.588187,136.138692
280,69.3600,18,5,0,5,1,1.0000,5,2,9.134783,154.214900
281,79.7000,10,5,0,5,1,1.0000,3,2,9.456721,81.907517
282,69.1200,26,5,0,5,1,1.0000,5,2,10.113838,122.928253
283,69.5400,12,5,0,5,1,1.0000,4,3,10.170683,108.614484
284,68.9900,27,5,0,5,1,1.0000,5,2,10.288149,133.416730
285,69.5100,13,5,0,5,1,1.0000,4,3,9.460763,109.949283
286,79.4700,11,5,0,5,1,1.0000,4,1,13.586364,86.222952
287,69.4800,14,5,0,5,1,1.0000,5,2,9.304797,97.010901
288,69.0700,21,5,0,5,1,1.0000,6,1,10.301436,139.071925
289,73.8900,17,5,0,5,1,1.0000,4,2,10.005867,113.970941
290,74.6300,9,5,0,5,1,1.0000,3,3,9.609049,82.345085
291,79.6000,10,5,0,5,1,1.0000,3,2,12.272067,133.299016
292,69.3800,14,5,0,5,1,1.0000,5,2,8.743098,82.042288
293,69.1300,19,5,0,5,1,1.0000,5,2,10.664834,124.597910
294,73.9500,15,5,0,5,1,1.0000,4,2,9.655097,197.540436
295,54.1400,22,5,0,5,1,1.0000,8,2,8.593928,120.729205
296,63.8400,22,5,0,5,1,1.0000,7,1,10.002376,88.990785
297,74.3800,14,5,0,5,1,1.0000,4,2,7.429545,122.611608
298,74.0900,17,5,0,5,1,1.0000,5,1,8.886450,82.314569
299,64.1300,19,5,0,5,1,1.0000,6,2,10.951905,122.977168
300,74.7000,10,5,0,5,1,1.0000,5,1,8.617442,164.471379
301,16.8300,59,4,1,5,1,0.8000,9,4,8.797797,125.365978
302,79.6100,13,5,0,5,1,1.0000,3,2,9.573575,114.860817
303,54.1600,18,4,1,5,1,0.8000,4,1,8.689092,111.336626
304,54.3300,19,5,0,5,1,1.0000,6,4,8.705310,81.128301
305,28.4000,40,3,2,5,1,0.6000,5,0,8.752424,177.178644
306,69.4900,17,5,0,5,1,1.0000,4,3,9.713968,118.604025
307,34.0600,28,5,0,5,1,1.0000,11,3,10.438337,117.177119
308,53.8800,34,5,0,5,1,1.0000,8,2,8.063182,107.084422
309,78.7700,21,5,0,5,1,1.0000,3,2,10.053148,116.229649
310,54.2100,23,5,0,5,1,1.0000,8,2,8.752433,104.613692
311,79.6000,10,5,0,5,1,1.0000,3,2,8.492475,171.245566
312,79.3200,16,5,0,5,1,1.0000,3,2,7.638798,110.437569
313,68.9500,25,5,0,5,1,1.0000,5,2,9.775480,99.510088
314,64.2800,24,5,0,5,1,1.0000,6,2,8.188877,66.714576
315,54.1000,30,5,0,5,1,1.0000,7,3,8.025381,163.271246
316,59.3900,17,5,0,5,1,1.0000,8,1,8.786063,104.381891
317,68.9900,17,5,0,5,1,1.0000,4,3,8.708761,83.876998
318,79.4200,16,5,0,5,1,1.0000,3,2,6.078336,81.481570
319,48.9400,32,5,0,5,1,1.0000,8,3,9.619608,165.215375
320,73.6900,27,5,0,5,1,1.0000,4,2,8.562993,116.581721
321,64.0300,19,5,0,5,1,1.0000,7,1,11.046194,123.971144
322,64.0500,25,5,0,5,1,1.0000,6,2,9.025242,76.590556
323,74.4800,14,5,0,5,1,1.0000,4,2,8.493230,86.373363
324,64.2300,19,5,0,5,1,1.0000,6,2,8.756861,97.091234
325,79.4700,11,5,0,5,1,1.0000,2,3,10.009274,97.100948
326,69.0100,23,5,0,5,1,1.0000,5,2,6.719565,77.455453
327,79.0700,21,5,0,5,1,1.0000,4,1,6.795278,96.386398
