episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
349,65.7300,59,5,0,5,1,1.0000,6,1,8.072001,77.605901
350,78.5100,23,5,0,5,1,1.0000,3,2,6.988635,79.259430
351,76.3500,55,5,0,5,1,1.0000,4,1,7.123350,98.119585
352,73.2200,26,5,0,5,1,1.0000,4,2,8.905285,78.255226
353,78.5500,25,5,0,5,1,1.0000,4,1,8.180770,76.506572
354,48.1900,67,4,1,5,1,0.8000,3,3,6.453072,101.489841
355,76.6900,37,5,0,5,1,1.0000,3,2,8.635804,103.753267
356,58.0300,59,4,1,5,1,0.8000,2,2,7.526915,121.049278
357,66.8400,42,5,0,5,1,1.0000,7,0,8.077846,94.096259
358,79.4700,11,5,0,5,1,1.0000,3,2,8.599059,100.415118
359,73.4800,34,5,0,5,1,1.0000,5,1,8.297669,107.258643
360,74.9000,60,5,0,5,1,1.0000,2,3,8.157887,78.334554
361,78.6700,21,5,0,5,1,1.0000,2,3,7.403238,67.995931
362,63.5100,33,5,0,5,1,1.0000,5,3,7.420754,111.596176
363,68.4300,29,5,0,5,1,1.0000,4,3,7.877556,66.537808
364,73.7800,24,5,0,5,1,1.0000,5,1,6.686187,86.714729
365,79.0800,14,5,0,5,1,1.0000,3,2,6.038308,107.227351
366,68.1700,41,5,0,5,1,1.0000,5,2,8.462255,84.488139
367,69.4400,12,5,0,5,1,1.0000,4,3,4.695300,77.359410
368,78.6700,21,5,0,5,1,1.0000,3,2,7.290242,83.914536
369,74.0700,21,5,0,5,1,1.0000,3,3,5.062263,79.079369
370,69.4700,11,5,0,5,1,1.0000,3,4,6.684583,106.539754
371,78.9900,17,5,0,5,1,1.0000,3,2,6.753661,96.116448
372,79.0200,26,5,0,5,1,1.0000,4,1,6.028543,86.136073
373,79.7300,9,5,0,5,1,1.0000,3,2,6.341277,83.609760
374,79.2600,18,5,0,5,1,1.0000,3,2,8.457254,67.829661
375,78.3700,31,5,0,5,1,1.0000,3,2,6.782312,81.374801
376,78.9100,23,5,0,5,1,1.0000,3,2,4.523424,84.124081
377,78.7300,29,5,0,5,1,1.0000,3,2,7.295361,80.264998
378,74.2700,21,5,0,5,1,1.0000,4,2,8.027595,79.720263
379,78.5400,32,5,0,5,1,1.0000,3,2,7.826095,63.879591
